id1,id2,label 
Jacob,Willem,2
James,JB,4
James,Jude,4
James,Judy,1
James,Julia,5
James,Karma,1
James,Kashen,1
James,Kit,3
James,Laurence,4
James,Lionel,2
James,Malcolm,2
James,Marshall,1
James,Miguel,1
James,Paul,1
James,Phaedra,1
James,Rhodes,1
James,Richard,2
James,Sinclair,1
James,Susannah,1
James,Traylor,1
James,Willem,7
Jane,JB,5
Jane,Jude,5
Jane,Judy,1
Jane,Julia,2
Jane,Lucien,2
Jane,Malcolm,3
Jane,Patrizia,1
Jane,Philippa,1
Jane,Richard,3
Jane,Sanjay,1
Jane,Sonya,1
Jane,Sophie,2
Jane,Traylor,1
Jane,Willem,7
Janusz,Jude,1
Janusz,Santosh,1
Jason,Jude,1
Jason,Malcolm,1
Jason,Sonal,1
Jason,Willem,1
Jasper,JB,1
Jasper,Jude,1
Jasper,Lionel,1
Jasper,Malcolm,1
Jasper,Willem,1
JB,Joseph,1
JB,Jude,101
JB,Judy,14
JB,Julia,45
JB,Julia Altman,2
JB,Kashen,2
JB,Kerrigan,1
JB,Kit,7
JB,Laurence,8
JB,Leo,1
JB,Lex,1
JB,Liesl,1
JB,Linus,2
JB,Lionel,4
JB,Lisa,1
JB,Lucien,16
JB,Malcolm,89
JB,Marion,1
JB,Marshall,4
JB,Marta,4
JB,Maryam,1
JB,Massimo,2
JB,Meredith,2
JB,Merritt,2
JB,Miguel,1
JB,Monroe,1
JB,Odval,1
JB,Oliver,4
JB,Perry,4
JB,PetersonTremain,1
JB,Phaedra,8
JB,Philippa,7
JB,Rachel,1
JB,Ragnarsson,1
JB,Rhodes,14
JB,Richard,50
JB,Robin,4
JB,RobWilson,1
JB,Ross,1
JB,Sally,1
JB,Sanjay,8
JB,Santosh,1
JB,Scott,1
JB,Silvia,2
JB,Sinclair,1
JB,Solomon,1
JB,Sonya,1
JB,Sophie,14
JB,StephanWu,1
JB,Sullivan,2
JB,Susannah,1
JB,Toby,1
JB,Todd,2
JB,Tom,1
JB,Tomasz,1
JB,Traylor,4
JB,Tricia,1
JB,Walter,1
JB,Willem,125
JB,Yvette,2
JB,Zane,2
Jed,Malcolm,1
Jed,Willem,1
Joseph,Jude,1
Joseph,Malcolm,1
Joseph,Willem,1
Jude,Judy,14
Jude,Julia,56
Jude,Julia Altman,2
Jude,Karma,1
Jude,Kashen,3
Jude,Kerrigan,3
Jude,Kit,15
Jude,Laurence,11
Jude,Leo,1
Jude,Leslie,2
Jude,Lex,1
Jude,Linus,3
Jude,Lionel,4
Jude,Lisa,1
Jude,Lucien,18
Jude,Luke,13
Jude,Malcolm,88
Jude,Marco,1
Jude,Marshall,1
Jude,Marta,4
Jude,Maryam,1
Jude,Massimo,2
Jude,Matthew,4
Jude,Max,1
Jude,Meredith,2
Jude,Merritt,1
Jude,Miguel,2
Jude,Miranda,2
Jude,Monroe,1
Jude,MrLeary,2
Jude,MrsLeary,1
Jude,MrsZhou,3
Jude,Oberon,1
Jude,Odval,1
Jude,Oliver,4
Jude,Patrizia,4
Jude,Paul,1
Jude,Perry,5
Jude,PetersonTremain,4
Jude,Phaedra,7
Jude,Philippa,8
Jude,Rachel,1
Jude,Ragnarsson,2
Jude,Rhodes,7
Jude,Richard,46
Jude,Robin,7
Jude,RobWilson,1
Jude,Rodger,1
Jude,Rosie,1
Jude,Ross,1
Jude,Sanjay,8
Jude,Santosh,1
Jude,Shawn,1
Jude,Silvia,1
Jude,Sinclair,1
Jude,Solomon,1
Jude,Sonal,1
Jude,Sonya,1
Jude,Sophie,15
Jude,StephanWu,1
Jude,Sullivan,3
Jude,Susannah,1
Jude,Thomas,1
Jude,Toby,1
Jude,Todd,2
Jude,Tom,1
Jude,Traylor,12
Jude,Tricia,1
Jude,Vikram,1
Jude,Walter,1
Jude,Willem,175
Jude,Yasmin,3
Jude,Yvette,1
Jude,Zane,2
Judy,Julia,7
Judy,Kerrigan,1
Judy,Kit,2
Judy,Malcolm,11
Judy,Odval,1
Judy,Paul,1
Judy,Perry,1
Judy,PetersonTremain,1
Judy,Phaedra,2
Judy,Philippa,1
Judy,Richard,11
Judy,Ross,1
Judy,Sanjay,1
Judy,Sophie,1
Judy,Traylor,2
Judy,Willem,18
Julia,Julia Altman,1
Julia,Karma,1
Julia,Kashen,3
Julia,Kerrigan,2
Julia,Kit,6
Julia,Laurence,14
Julia,Leo,1
Julia,Liesl,2
Julia,Linus,1
Julia,Lionel,3
Julia,Lucien,16
Julia,Malcolm,38
Julia,Marshall,4
Julia,Marta,1
Julia,Massimo,2
Julia,Meredith,1
Julia,Miguel,2
Julia,Oliver,2
Julia,Patrizia,2
Julia,Perry,1
Julia,PetersonTremain,1
Julia,Phaedra,8
Julia,Philippa,1
Julia,Rhodes,13
Julia,Richard,32
Julia,Robin,1
Julia,Ross,1
Julia,Sally,3
Julia,Sanjay,4
Julia,Scott,1
Julia,Sinclair,1
Julia,Solomon,2
Julia,Sophie,8
Julia,StephanWu,1
Julia,Sullivan,2
Julia,Susannah,2
Julia,Thomas,1
Julia,Todd,1
Julia,Traylor,6
Julia,Vikram,1
Julia,Willem,66
Julia,Yasmin,1
Julia,Zane,2
Julia Altman,Laurence,1
Julia Altman,Lucien,1
Julia Altman,Malcolm,2
Julia Altman,Phaedra,1
Julia Altman,Rhodes,1
Julia Altman,Richard,2
Julia Altman,Sophie,1
Julia Altman,Willem,2
Karma,Laurence,1
Karma,Willem,1
Kashen,Laurence,2
Kashen,Leo,1
Kashen,Lionel,1
Kashen,Malcolm,3
Kashen,Marshall,1
Kashen,Rhodes,1
Kashen,Richard,1
Kashen,Willem,2
Kerrigan,Lucien,1
Kerrigan,Malcolm,2
Kerrigan,Meredith,1
Kerrigan,Phaedra,1
Kerrigan,Philippa,1
Kerrigan,Richard,1
Kerrigan,Ross,1
Kerrigan,Sullivan,1
Kerrigan,Thomas,1
Kerrigan,Willem,1
Kit,Laurence,1
Kit,Lionel,1
Kit,Lucien,1
Kit,Malcolm,4
Kit,Meredith,1
Kit,Miguel,2
Kit,Oliver,1
Kit,Paul,1
Kit,Phaedra,1
Kit,Philippa,1
Kit,Ragnarsson,1
Kit,Richard,7
Kit,Sanjay,2
Kit,Sinclair,1
Kit,Susannah,2
Kit,Todd,1
Kit,Tomasz,1
Kit,Traylor,2
Kit,Willem,19
Laurence,Liesl,2
Laurence,Lionel,2
Laurence,Lucien,5
Laurence,Malcolm,8
Laurence,Marshall,1
Laurence,Miguel,1
Laurence,Nathan,1
Laurence,PetersonTremain,1
Laurence,Phaedra,3
Laurence,Rhodes,3
Laurence,Richard,5
Laurence,Sally,2
Laurence,Santosh,1
Laurence,Sinclair,1
Laurence,Sophie,2
Laurence,Susannah,1
Laurence,Traylor,1
Laurence,Willem,13
Leo,Malcolm,1
Leo,Willem,1
Leslie,Rosie,1
Lex,Malcolm,1
Lex,Willem,1
Liesl,Nathan,1
Liesl,Sally,5
Liesl,Sarah,1
Liesl,Sullivan,1
Linus,Richard,2
Linus,StephanWu,1
Linus,Willem,2
Lionel,Malcolm,4
Lionel,Marshall,1
Lionel,Miguel,1
Lionel,Oliver,1
Lionel,Perry,1
Lionel,Phaedra,1
Lionel,Rhodes,1
Lionel,Richard,3
Lionel,Robin,2
Lionel,Sinclair,2
Lionel,Sophie,2
Lionel,Susannah,1
Lionel,Traylor,1
Lionel,Walter,1
Lionel,Willem,5
Lisa,Willem,1
Lucien,Luke,1
Lucien,Malcolm,19
Lucien,Meredith,4
Lucien,Monroe,1
Lucien,PetersonTremain,3
Lucien,Phaedra,6
Lucien,Philippa,2
Lucien,Rhodes,8
Lucien,Richard,16
Lucien,Sanjay,2
Lucien,Solomon,2
Lucien,Sophie,6
Lucien,Sullivan,1
Lucien,Tomasz,1
Lucien,Traylor,4
Lucien,Willem,26
Luke,Matthew,5
Luke,PetersonTremain,1
Luke,Pierre,1
Luke,Traylor,1
Luke,Willem,2
Malcolm,Marco,1
Malcolm,Marion,1
Malcolm,Marshall,3
Malcolm,Marta,3
Malcolm,Maryam,1
Malcolm,Massimo,2
Malcolm,Meredith,3
Malcolm,Merritt,1
Malcolm,Miguel,1
Malcolm,Miranda,1
Malcolm,Monroe,1
Malcolm,Oberon,1
Malcolm,Odval,1
Malcolm,Oliver,3
Malcolm,Patrizia,1
Malcolm,Perry,3
Malcolm,PetersonTremain,1
Malcolm,Phaedra,11
Malcolm,Philippa,6
Malcolm,Rhodes,14
Malcolm,Richard,46
Malcolm,Robin,3
Malcolm,Ross,1
Malcolm,Sanjay,3
Malcolm,Santosh,1
Malcolm,Silvia,1
Malcolm,Sinclair,1
Malcolm,Solomon,2
Malcolm,Sonal,1
Malcolm,Sophie,19
Malcolm,Sullivan,3
Malcolm,Susannah,1
Malcolm,Todd,1
Malcolm,Tom,1
Malcolm,Tomasz,1
Malcolm,Traylor,5
Malcolm,Tricia,1
Malcolm,Walter,1
Malcolm,Willem,115
Malcolm,Yvette,1
Malcolm,Zane,2
Marco,Sullivan,1
Marco,Willem,1
Margaret,Rausch,1
Margaret,Thomasson,1
Marion,Rhodes,1
Marion,Richard,1
Marion,Willem,1
Marshall,Rhodes,4
Marshall,Richard,1
Marshall,Scott,1
Marshall,Sullivan,1
Marshall,Willem,5
Marta,Rachel,1
Marta,Ragnarsson,1
Marta,Willem,4
Maryam,Willem,1
Massimo,Richard,2
Massimo,Sophie,1
Massimo,Willem,2
Massimo,Zane,2
Matthew,Pierre,1
Max,Richard,1
Max,Willem,1
Meredith,Phaedra,1
Meredith,Philippa,1
Meredith,Richard,3
Meredith,Tomasz,1
Meredith,Willem,3
Merritt,Willem,2
Miguel,Perry,1
Miguel,Phaedra,1
Miguel,Richard,2
Miguel,Sanjay,1
Miguel,Sinclair,1
Miguel,Susannah,2
Miguel,Todd,1
Miguel,Traylor,1
Miguel,Willem,3
Miranda,Oberon,1
Miranda,Philippa,2
Miranda,Richard,1
Miranda,Sullivan,1
Miranda,Willem,2
Molly,Willem,1
Monroe,Richard,1
Monroe,Willem,1
MrLeary,MrsLeary,1
MrLeary,Shawn,1
MrLeary,Willem,1
MrsLeary,Shawn,1
MrsZhou,Richard,1
MrsZhou,Traylor,1
MrsZhou,Willem,3
Nathan,Sally,1
Nicholas,Willem,1
Oberon,Philippa,1
Oberon,Sullivan,1
Oberon,Willem,1
Odval,Willem,1
Oliver,Philippa,1
Oliver,Richard,3
Oliver,Robin,2
Oliver,Sophie,2
Oliver,Willem,4
Patrizia,Traylor,1
Patrizia,Willem,4
Patrizia,Yasmin,2
Paul,Willem,1
Perry,PetersonTremain,1
Perry,Philippa,2
Perry,Richard,2
Perry,Robin,1
Perry,Sinclair,1
Perry,Sophie,1
Perry,Walter,1
Perry,Willem,5
PetersonTremain,Richard,2
PetersonTremain,Sophie,1
PetersonTremain,Traylor,1
PetersonTremain,Willem,3
Phaedra,Philippa,1
Phaedra,Rhodes,6
Phaedra,Richard,11
Phaedra,Sanjay,1
Phaedra,Sinclair,1
Phaedra,Sophie,4
Phaedra,Susannah,1
Phaedra,Traylor,3
Phaedra,Willem,11
Philippa,Rhodes,1
Philippa,Richard,2
Philippa,Robin,2
Philippa,Ross,1
Philippa,Sonya,1
Philippa,Sullivan,1
Philippa,Tomasz,1
Philippa,Willem,10
Rachel,Ragnarsson,1
Rachel,Willem,1
Ragnarsson,Willem,2
Rausch,Thomasson,1
Rhodes,Richard,12
Rhodes,Sanjay,2
Rhodes,Scott,1
Rhodes,Sophie,6
Rhodes,Sullivan,2
Rhodes,Traylor,1
Rhodes,Willem,16
Richard,Robin,2
Richard,Sanjay,5
Richard,Sinclair,2
Richard,Solomon,2
Richard,Sophie,15
Richard,StephanWu,1
Richard,Susannah,2
Richard,Todd,1
Richard,Tomasz,1
Richard,Traylor,5
Richard,Walter,1
Richard,Willem,61
Richard,Yvette,1
Richard,Zane,2
Robin,Sinclair,1
Robin,Sophie,2
Robin,Walter,1
Robin,Willem,7
RobWilson,Willem,1
Rodger,Willem,1
Ross,Willem,1
Sally,Sarah,1
Sally,Thomas,1
Sanjay,Sophie,1
Sanjay,Susannah,1
Sanjay,Todd,1
Sanjay,Traylor,3
Sanjay,Willem,8
Santosh,Willem,1
Scott,Sullivan,1
Scott,Willem,1
Silvia,Willem,1
Silvia,Yvette,1
Sinclair,Sophie,1
Sinclair,Susannah,1
Sinclair,Traylor,1
Sinclair,Walter,1
Sinclair,Willem,2
Solomon,Willem,2
Sonal,Willem,1
Sonya,Willem,1
Sophie,Traylor,2
Sophie,Walter,1
Sophie,Willem,18
Sophie,Zane,1
StephanWu,Willem,1
Sullivan,Thomas,1
Sullivan,Willem,4
Susannah,Todd,1
Susannah,Traylor,1
Susannah,Willem,2
Toby,Willem,1
Todd,Willem,2
Tom,Willem,1
Tomasz,Willem,1
Traylor,Willem,12
Traylor,Yasmin,2
Tricia,Willem,1
Vikram,Willem,1
Walter,Willem,1
Willem,Yasmin,3
Willem,Yvette,1
Willem,Zane,2
